beneficiary_id,full_name_beneficiary,father_or_husband_name,gender_beneficiary,date_of_birth_beneficiary,cnic,phone_number,marital_status,household_size,monthly_income_pkr,address_line,city,province,bank_account_number,welfare_program,registration_date,registration_channel,status,gender_clean_beneficiary,status_clean,date_of_birth_clean_beneficiary,dob_parse_failed_beneficiary,registration_date_clean,reg_date_parse_failed,monthly_income_clean,income_flag,phone_missing,address_missing_beneficiary,is_duplicate_row,data_quality_flags_beneficiary,national_id_no,full_name_national,gender_national,date_of_birth_national,address,id_issue_date,id_status,linked_beneficiary_id,gender_clean_national,date_of_birth_clean_national,dob_parse_failed_national,id_issue_date_clean,issue_date_parse_failed,address_missing_national,id_status_missing,no_linked_beneficiary,data_quality_flags_national,cnic_mismatch_flag
BEN-002775,Kari Parker,Jonathan Lloyd,Female,1994-03-01,36978-4784438-1,0302-7287174,Single,7,20000.0,41839 Todd Freeway,Lahore,Punjab,PK4409202129042969,Disability Support Program,2023-04-23,In-Person Center,Active,Female,Active,1994-03-01,False,2023-04-23,False,20000.0,False,False,False,False,,36978-4784438-1,Kari Parker,Female,1994-03-01,"41839 Todd Freeway, Lahore",2019-02-26,Active,BEN-002775,Female,1994-03-01,False,2019-02-26,False,False,False,False,,False
BEN-002776,Patrick Brooks  ,James Lang,Male,23/05/1955,78986-0085077-5,0310-7375478,Widowed,4,25000.0,1700 Herring Ports Suite 446,Sibi,Balochistan,PK4962797997258489,Elderly Pension Program,2024-07-12,Online Portal,Active,Male,Active,1955-05-23,False,2024-07-12,False,25000.0,False,False,False,False,,78986-0085077-5,Patrick Brooks,Male,1955-05-23,"1700 Herring Ports Suite 446, Sibi",2019-11-30,Active,BEN-002776,Male,1955-05-23,False,2019-11-30,False,False,False,False,,False
BEN-002777,Marilyn Baker,Curtis Morris,Female,14/10/1983,69575-4522557-3,0302-0644619,Single,6,0.0,0207 Mueller Motorway,Swat,Khyber Pakhtunkhwa,PK0815603793644802,Widow & Orphan Support Program,2021-11-30,In-Person Center,Active,Female,Active,1983-10-14,False,2021-11-30,False,0.0,False,False,False,False,,69575-4522557-3,marilyn aker,Female,1983-10-14,"Khyber Pakhtunkhwa, Swat, 0207 Mueller Motorway",2023-02-07,,BEN-002777,Female,1983-10-14,False,2023-02-07,False,False,True,False,id_status_missing,False
BEN-002778,Courtney Romero,Daniel Vasquez,Female,1948-11-08,03905-5094578-9,0302-1187955,Widowed,3,8000.0,03196 Lisa Isle Suite 557,Mardan,Khyber Pakhtunkhwa,PK7090595330818416,Flood Relief Assistance,2023-12-21,Mobile Registration Van,ACTIVE,Female,Active,1948-11-08,False,2023-12-21,False,8000.0,False,False,False,False,,03905-4094578-9,Courtney Romero,Female,08-11-1948,"Khyber Pakhtunkhwa, Mardan, 03196 Lisa Isle Suite 557",2016-08-11,Active,BEN-002778,Female,1948-11-08,False,2016-08-11,False,False,False,False,,True
BEN-002779,Julia Moore,Jose Jones,female,2000-07-19,78074-6854152-6,0345-0591693,Divorced,-1,12000.0,71492 Watkins Mill Apt. 045,Peshawar,Khyber Pakhtunkhwa,PK0226067866261697,Flood Relief Assistance,2021-08-04,In-Person Center,Active,Female,Active,2000-07-19,False,2021-08-04,False,12000.0,False,False,False,False,,,,,,,,,,,,,,,,,,,False
BEN-002780,Mark Joseph,Michael White,Male,1980-08-15,71609-0740262-7,0303-8998028,Divorced,1,20000.0,3580 Jessica Roads Suite 401,Faisalabad,Punjab,PK9965299276356844,Disability Support Program,2024-02-14,In-Person Center,Active,Male,Active,1980-08-15,False,2024-02-14,False,20000.0,False,False,False,False,,71609-0740262-7,Mark Joseph,Male,1980-08-15,"3580 Jessica Rds Suite 401, Faisalabad",2021-12-31,Active,BEN-002780,Male,1980-08-15,False,2021-12-31,False,False,False,False,,False
BEN-002781,Theresa Hall,Michael Haney,Female,15/02/1978,98423-5729807-9,,Single,2,15000.0,621 Martin Lane,Karachi,Sindh,PK7494930777522230,Flood Relief Assistance,2023-10-23,Online Portal,Active,Female,Active,1978-02-15,False,2023-10-23,False,15000.0,False,True,False,False,phone_missing,98423-5729807-9,Theresa Hall,Female,1978-02-15,"Sindh, Karachi, 621 Martin Lane",2012-01-07,Expired,BEN-002781,Female,1978-02-15,False,2012-01-07,False,False,False,False,,False
BEN-002782,Dalton Hayes,Timothy Leonard,MALE,1942-12-26,72198-4215427-0,0310-0959822,Widowed,9,12000.0,,Multan,Punjab,PK5498905895074659,Cash Transfer Program,2024-10-22,Online Portal,suspended,Male,Suspended,1942-12-26,False,2024-10-22,False,12000.0,False,False,True,True,"address_missing, is_duplicate_row",72198-4215427-0,Dalton Hayes,Male,1942-12-26,"Punjab, Multan, 121 Edward Shores",2022-07-27,Expired,BEN-002782,Male,1942-12-26,False,2022-07-27,False,False,False,False,,False
BEN-002783,Jordan Owens,Trevor Hall,Female,1965-08-23,44230-7763431-0,0301-5523211,Married,4,20000.0,50490 Johnson Plaza Suite 211,SWAT,Khyber Pakhtunkhwa,PK2129034052320588,Disability Support Program,2020-03-27,Mobile Registration Van,Active,Female,Active,1965-08-23,False,2020-03-27,False,20000.0,False,False,False,False,,,,,,,,,,,,,,,,,,,False
BEN-002784,Amanda Kirk,James Thomas,Female,11/11/1977,49843-6291627-2,,Widowed,7,20000.0,66045 Nicole Village Apt. 108,  Multan,Punjab,PK5278693431978523,Widow & Orphan Support Program,2023-09-08,In-Person Center,Suspended,Female,Suspended,1977-11-11,False,2023-09-08,False,20000.0,False,True,False,False,phone_missing,49843-6291627-2,Amanda Kirk,Female,11-11-1977,"Punjab, Multan, 66045 Nicole Village Apt. 108",2016-06-29,Active,BEN-002784,Female,1977-11-11,False,2016-06-29,False,False,False,False,,False
BEN-002785,Natalie Williams,Cameron Stout,Female,09/04/2000,57317-9918390-0,0301-5185124,Married,7,-5000.0,1166 Ariel Pines,Quetta,Balochistan,PK6146084614147207,Flood Relief Assistance,2020-09-02,In-Person Center,Inactive,Female,Inactive,2000-04-09,False,2020-09-02,False,,True,False,False,False,income_flag,57317-9918390-0,Natalie Williams,Female,09-04-2000,"1166 Ariel Pines, Quetta",2020-04-08,Active,BEN-002785,Female,2000-04-09,False,2020-04-08,False,False,False,False,,False
BEN-002786,Kelly Foster,Travis Reed,Male,2004-09-09,30510-2207665-9,0300-5334607,Married,3,12000.0,87256 Jason Knolls Suite 334,Mardan,Khyber Pakhtunkhwa,PK8761605863976871,Elderly Pension Program,2021-11-14,NGO Referral,Active,Male,Active,2004-09-09,False,2021-11-14,False,12000.0,False,False,False,False,,30510-2207665-9,Kelly Foster,Male,2004-09-09,"87256 Jason Knolls Suite 334, Mardan",2012-07-14,,BEN-002786,Male,2004-09-09,False,2012-07-14,False,False,True,False,id_status_missing,False
BEN-002787,Matthew Murray,Dillon Osborne,Male,31/08/1977,90357-4757615-8,0300-9385745,Single,9,0.0,,Sukkur,Sindh,PK2451795122561182,Widow & Orphan Support Program,2019-04-24,Mobile Registration Van,Active,Male,Active,1977-08-31,False,2019-04-24,False,0.0,False,False,True,False,address_missing,90357-4757615-8,Matthew Murray,Male,1977-08-31,"14730 Glenn Burgs, Sukkur, Sindh",2019-01-05,Expired,BEN-002787,Male,1977-08-31,False,2019-01-05,False,False,False,False,,False
BEN-002788,Darin Coleman,Timothy Williams,Male,1998-11-05,69874-7032673-1,0345-0753305,Single,6,5000.0,41946 Lucero Trail,Bahawalpur,Punjab,PK3245796514033467,Elderly Pension Program,2023-12-28,Mobile Registration Van,Active,Male,Active,1998-11-05,False,2023-12-28,False,5000.0,False,False,False,False,,69874-7032673-1,Darin Coleman,Male,1998-11-05,"Punjab, Bahawalpur, 41946 Lucero Trail",2023-09-10,Active,BEN-002788,Male,1998-11-05,False,2023-09-10,False,False,False,False,,False
BEN-002789,Carl Sosa,Andrew James,Male,2004-05-25,30325-0877167-4,0320-2868965,Married,6,25000.0,5433 Michelle Tunnel,Quetta,Balochistan,PK5283856182966388,Disability Support Program,2023-04-02,In-Person Center,Active,Male,Active,2004-05-25,False,2023-04-02,False,25000.0,False,False,False,False,,30325-0877167-4,aCrl Sosa,Male,2004-05-25,"5433 Michelle Tunnel, Quetta, Balochistan",2020-10-04,Active,BEN-002789,Male,2004-05-25,False,2020-10-04,False,False,False,False,,False
BEN-002790,Marie King,Philip Rios,Female,2007-03-09,91921-3364207-1,0302-5419801,Divorced,3,5000.0,64989 George Rue Suite 280,Mardan  ,Khyber Pakhtunkhwa,PK8297658400608246,Disability Support Program,2020-07-10,Mobile Registration Van,ACTIVE,Female,Active,2007-03-09,False,2020-07-10,False,5000.0,False,False,False,False,,91921-3364207-1,Marie King,Female,2007-03-09,"Khyber Pakhtunkhwa, Mardan, 64989 George Rue Suite 280",2019-10-05,Active,BEN-002790,Female,2007-03-09,False,2019-10-05,False,False,False,False,,False
BEN-002791,Christopher Freeman,Christopher Hoffman,Male,1997-03-25,81171-4488364-6,0301-7842025,Single,8,0.0,64113 Malone Parks,Gwadar,Balochistan,PK0012031409854891,Cash Transfer Program,2023-08-27,In-Person Center,Inactive,Male,Inactive,1997-03-25,False,2023-08-27,False,0.0,False,False,False,False,,81171-4488364-6,Christopher Freeman,Male,1997-03-25,"64113 Malone Parks, Gwadar, Balochistan",2025-05-24,Active,BEN-002791,Male,1997-03-25,False,2025-05-24,False,False,False,False,,False
BEN-002792,Christopher Lynn,Aaron Smith,Male,1960-06-10,24999-4518449-1,0345-6576631,Married,9,5000.0,681 Lewis Station,Karachi,Sindh,PK2334239706578721,Disability Support Program,2023-01-27,Online Portal,Active,Male,Active,1960-06-10,False,2023-01-27,False,5000.0,False,False,False,False,,24999-4518449-1,Christopher Lynn,Male,1960-06-10,"Sindh, Karachi, 681 Lewis Station",2017-01-31,Active,BEN-002792,Male,1960-06-10,False,2017-01-31,False,False,False,False,,False
BEN-002793,Sarah Ballard MD,Charles Kelly,Female,1997-04-16,97109-6891984-8,0303-3264881,Single,6,20000.0,49764 Lewis Wells,Abbottabad,Khyber Pakhtunkhwa,PK4531430188765736,Elderly Pension Program,2020-03-28,Online Portal,Inactive,Female,Inactive,1997-04-16,False,2020-03-28,False,20000.0,False,False,False,False,,97109-6891984-8,Sarah Ballard MD,Female,1997-04-16,"49764 Lewis Wells, Abbottabad, Khyber Pakhtunkhwa",2022-02-07,Active,BEN-002793,Female,1997-04-16,False,2022-02-07,False,False,False,False,,False
BEN-002794,  Amy Weiss,Derek Welch,Female,1946-04-18,42281-8262175-6,0301-2509087,Widowed,9,8000.0,29469 Melissa Corners Apt. 997,Hyderabad,Sindh,PK2243674793058922,Flood Relief Assistance,2022-04-03,In-Person Center,Active,Female,Active,1946-04-18,False,2022-04-03,False,8000.0,False,False,False,False,,42281-8262175-6,Amy Weiss,Female,1946-04-18,"Sindh, Hyderabad, 29469 Melissa Corners Apt. 997",2012-05-17,Active,BEN-002794,Female,1946-04-18,False,2012-05-17,False,False,False,False,,False
BEN-002795,Mario Spencer,Dale George,MALE,1979-07-12,04658-8973613-7,0302-3922982,Married,9,0.0,00457 Rich Highway,Sibi,Balochistan,PK8943500884975587,Cash Transfer Program,2023-07-25,In-Person Center,Inactive,Male,Inactive,1979-07-12,False,2023-07-25,False,0.0,False,False,False,False,,04658-8973613-7,Mario Spencer,Male,1979-07-12,"00457 Rich Highway, Sibi, Balochistan",2019-07-14,Expired,BEN-002795,Male,1979-07-12,False,2019-07-14,False,False,False,False,,False
BEN-002796,Carl White,Robert Hurst,M,06/04/1987,69636-9779989-2,0300-3383528,Widowed,6,25000.0,26082 Robert Turnpike Apt. 837,Mardan,Khyber Pakhtunkhwa,PK2039681555224789,Disability Support Program,2020-02-06,Mobile Registration Van,Inactive,Male,Inactive,1987-04-06,False,2020-02-06,False,25000.0,False,False,False,False,,,,,,,,,,,,,,,,,,,False
BEN-002797,Jacqueline Newman,Terry Harris,Female,1956-05-30,63578-5385089-4,0345-0722314,Single,7,25000.0,979 Perez Circles,Quetta,Balochistan,PK9437777931154689,Cash Transfer Program,2023-10-27,Online Portal,Actve,Female,Active,1956-05-30,False,2023-10-27,False,25000.0,False,False,False,False,,63578-5385089-4,Jacqueline Newman,Female,30-05-1956,"Balochistan, Quetta, 979 Perez Circles",2017-03-28,Expired,BEN-002797,Female,1956-05-30,False,2017-03-28,False,False,False,False,,False
BEN-002798,Sean Dunlap  ,Joshua Williams,Male,25/10/1991,95209-6989586-9,0320-2961667,Single,5,12000.0,689 Christopher Harbor Apt. 240,Sialkot  ,Punjab,PK6179168417413150,Elderly Pension Program,2021-07-05,Online Portal,Active,Male,Active,1991-10-25,False,2021-07-05,False,12000.0,False,False,False,False,,,,,,,,,,,,,,,,,,,False
BEN-002799,Stephanie Gill,William Williams,Female,1989-12-06,81122-5020608-2,0301-8839460,Widowed,7,,1707 White Land Apt. 816,Multan,Punjab,PK7504582499152786,Flood Relief Assistance,2025-07-08,NGO Referral,Active,Female,Active,1989-12-06,False,2025-07-08,False,,True,False,False,False,income_flag,81122-5020608-2,Stephanie Gill,Female,1989-12-06,"1707 White Land Apt. 816, Multan",2012-10-20,Expired,BEN-002799,Female,1989-12-06,False,2012-10-20,False,False,False,False,,False
BEN-002800,John Carroll,Jared Reid,MALE,13/04/1978,05904-4001522-0,0320-9644778,Widowed,6,12000.0,20409 Kenneth Curve Suite 711,Gujranwala,Punjab,PK2184536419184045,Widow & Orphan Support Program,2022-09-17,Online Portal,Active,Male,Active,1978-04-13,False,2022-09-17,False,12000.0,False,False,False,False,,05904-4001522-0,John Carroll,Male,13-04-1978,"20409 Kenneth Curve Suite 711, Gujranwala",2013-07-27,Expired,BEN-002800,Male,1978-04-13,False,2013-07-27,False,False,False,False,,False
BEN-002801,Cassie Williams PhD,Brandon Campbell,Female,1958-08-22,00112-1583214-8,0333-2192027,Single,9,8000.0,2196 Shirley Stream,Sibi,Balochistan,PK0062158214438339,Flood Relief Assistance,2022-06-02,Mobile Registration Van,Active,Female,Active,1958-08-22,False,2022-06-02,False,8000.0,False,False,False,False,,00112-1583214-8,Cassie Williams hD  ,Female,1958-08-22,"Balochistan, Sibi, 2196 Shirley Stream",2015-07-30,Active,BEN-002801,Female,1958-08-22,False,2015-07-30,False,False,False,False,,False
BEN-002802,Ryan Paul,Joe Johnson,Male,1953-03-16,29312-9758500-7,0310-3861889,Married,2,0.0,49394 Smith Circle,Quetta,Balochistan,PK4788997075912364,Elderly Pension Program,2020-11-11,Online Portal,Active,Male,Active,1953-03-16,False,2020-11-11,False,0.0,False,False,False,False,,29312-9758500-7,Ryan Paul,Male,1953-03-16,"49394 Smith Circle, Quetta, Balochistan",2023-03-25,Active,BEN-002802,Male,1953-03-16,False,2023-03-25,False,False,False,False,,False
BEN-002803,Kenneth Dalton,Michael Schwartz,Male,2003-12-17,57298-9205349-7,0301-0100387,Single,7,20000.0,401 Lin Coves,Swat,Khyber Pakhtunkhwa,PK3103509410012262,Disability Support Program,2025-04-04,NGO Referral,Suspended,Male,Suspended,2003-12-17,False,2025-04-04,False,20000.0,False,False,False,False,,,,,,,,,,,,,,,,,,,False
BEN-002804,Matthew Wilson,Brandon Simmons,M,1985-10-06,45675-3987880-2,0310-0328547,Single,6,0.0,777 Smith Trail Suite 217,Quetta  ,Balochistan,PK2472138741552361,Disability Support Program,2024-09-13,NGO Referral,Suspended,Male,Suspended,1985-10-06,False,2024-09-13,False,0.0,False,False,False,False,,45675-3987880-2,Matthew Wilson,Male,1985-10-06,"777 Smith Trail Suite 217, Quetta, Balochistan",2013-02-26,Active,BEN-002804,Male,1985-10-06,False,2013-02-26,False,False,False,False,,False
BEN-002805,WHITNEY PATEL,Joseph Schaefer,F,1963-07-09,63168-3514013-3,0333-6412674,Single,9,15000.0,8050 Brooks Junction Apt. 496,Sukkur,Sindh,PK2427036367025290,Widow & Orphan Support Program,2022-04-03,In-Person Center,Active,Female,Active,1963-07-09,False,2022-04-03,False,15000.0,False,False,False,False,,63168-3514013-3,Whitney Patel,Female,1963-07-09,"8050 Brooks Junction Apt. 496, Sukkur",2014-10-16,Active,BEN-002805,Female,1963-07-09,False,2014-10-16,False,False,False,False,,False
BEN-002806,Miguel Parsons,Mike Dixon,Male,1958-06-27,02118-0956626-2,0302-5919216,Married,7,20000.0,032 Estrada Keys,Abbottabad,Khyber Pakhtunkhwa,PK2510955700558303,Cash Transfer Program,2025-01-12,In-Person Center,Active,Male,Active,1958-06-27,False,2025-01-12,False,20000.0,False,False,False,False,,02118-0956626-2,Miguel Parsons,Male,1958-06-27,"032 Estrada Keys, Abbottabad",2025-08-31,Expired,BEN-002806,Male,1958-06-27,False,2025-08-31,False,False,False,False,,False
BEN-002807,Jonathan Maldonado,Zachary Frey,Male,2000-12-09,61671-8191677-9,0302-1023696,Married,2,8000.0,70329 Carrie Prairie,SIBI,Balochistan,PK1822669013792145,Disability Support Program,2022-12-15,Online Portal,Active,Male,Active,2000-12-09,False,2022-12-15,False,8000.0,False,False,False,False,,61671-8191677-9,Jonathan Maldonado,Male,2000-12-09,"70329 Carrie Prairie, Sibi, Balochistan",2015-10-09,Active,BEN-002807,Male,2000-12-09,False,2015-10-09,False,False,False,False,,False
BEN-002808,Julie Carter,Robert Wallace,Female,16/12/1954,68102-5415638-6,0310-2286843,Married,3,0.0,578 Steven Ramp Suite 485,Quetta,Balochistan,PK2504698846544437,Cash Transfer Program,2023-09-03,Mobile Registration Van,Active,Female,Active,1954-12-16,False,2023-09-03,False,0.0,False,False,False,True,is_duplicate_row,,,,,,,,,,,,,,,,,,False
BEN-002809,Robert Ortega,John Hays,Male,1984-04-24,79714-7754368-1,0303-6449720,Divorced,5,8000.0,4579 Sandra Ports,Sibi,Balochistan,PK3525721221125072,Cash Transfer Program,2022-09-28,Mobile Registration Van,Active,Male,Active,1984-04-24,False,2022-09-28,False,8000.0,False,False,False,False,,79714-7754368-1,Robert Ortega,Male,24-04-1984,"4579 Sandra Ports, Sibi",2022-08-16,Expired,BEN-002809,Male,1984-04-24,False,2022-08-16,False,False,False,False,,False
BEN-002810,Maria Lee,Joseph Barnes,Female,2000-01-28,22120-1177399-1,0303-9861219,Single,2,20000.0,715 Bowman Lodge Apt. 346,Faisalabad,Punjab,PK4321387144034109,Elderly Pension Program,2024-07-01,Online Portal,Suspended,Female,Suspended,2000-01-28,False,2024-07-01,False,20000.0,False,False,False,False,,22120-1177399-1,Maria Lee,Female,2000-01-28,"715 Bowman Lodge Apt. 346, Faisalabad, Punjab",2019-05-19,Active,BEN-002810,Female,2000-01-28,False,2019-05-19,False,False,False,False,,False
BEN-002811,Sean Mclaughlin,Jason Jones,Male,1980-03-27,34579-1549048-6,0345-4797579,Single,5,0.0,2584 Gabriel Spur Apt. 144,Lahore,Punjab,PK7720942102404314,Elderly Pension Program,2024-04-05,Mobile Registration Van,Active,Male,Active,1980-03-27,False,2024-04-05,False,0.0,False,False,False,False,,34579-1549048-6,Sean Mclaughlin,Male,1980-03-27,"2584 Gabriel Spur Apt. 144, Lahore",2017-08-24,Active,BEN-002811,Male,1980-03-27,False,2017-08-24,False,False,False,False,,False
BEN-002812,MATTHEW HATFIELD,Miguel Diaz,Male,1968-10-15,11378-9453776-1,0303-6958846,Single,6,5000.0,255 Joseph Spurs,Faisalabad,Punjab,PK6343749757033772,Elderly Pension Program,2020-06-14,Online Portal,Actve,Male,Active,1968-10-15,False,2020-06-14,False,5000.0,False,False,False,False,,11378-9453776-1,Matthew Hatfield,Male,1968-10-15,"255 Joseph Spurs, Faisalabad, Punjab",2012-04-16,Expired,BEN-002812,Male,1968-10-15,False,2012-04-16,False,False,False,False,,False
BEN-002813,Mckenzie Walker,John Leach,Female,1951-09-02,66777-4100699-0,0333-5288209,Widowed,5,5000.0,,Mardan,Khyber Pakhtunkhwa,PK8794403088578740,Flood Relief Assistance,2024-02-01,Mobile Registration Van,Suspended,Female,Suspended,1951-09-02,False,2024-02-01,False,5000.0,False,False,True,False,address_missing,66777-4100699-0,Mckenzie Walker,Female,1951-09-02,"35744 Rachel Burg Suite 165, Mardan",2025-04-26,Expired,BEN-002813,Female,1951-09-02,False,2025-04-26,False,False,False,False,,False
BEN-002814,Angela Taylor,Victor Lopez,Female,1960-10-21,10256-7319831-6,0300-6155936,Widowed,7,15000.0,232 Samuel Turnpike Apt. 532,Abbottabad,Khyber Pakhtunkhwa,PK1421527151286532,Elderly Pension Program,2025-10-27,In-Person Center,Suspended,Female,Suspended,1960-10-21,False,2025-10-27,False,15000.0,False,False,False,False,,10256-7319831-6,Angela aTylor,Female,1960-10-21,"232 Samuel Turnpike Apt. 532, Abbottabad",2017-12-22,Active,BEN-002814,Female,1960-10-21,False,2017-12-22,False,False,False,False,,False
BEN-002815,bobby silva,Sean Mcmillan,Male,2006-04-14,10424-2405114-1,0310-7876830,Widowed,6,12000.0,19468 Solomon Islands,Gujranwala,Punjab,PK5890047680988629,Cash Transfer Program,2020-03-25,Mobile Registration Van,Active,Male,Active,2006-04-14,False,2020-03-25,False,12000.0,False,False,False,False,,10424-2405114-1,Bobby iSlva,Male,2006-04-14,,2016-04-12,Active,BEN-002815,Male,2006-04-14,False,2016-04-12,False,True,False,False,address_missing,False
BEN-002816,Justin Johnson,Aaron Perez,Male,2004-01-08,65105-8033027-0,0320-7532899,Single,1,8000.0,01807 Louis Place,Sukkur,Sindh,PK5506684329098650,Widow & Orphan Support Program,2022-06-24,NGO Referral,Suspended,Male,Suspended,2004-01-08,False,2022-06-24,False,8000.0,False,False,False,False,,65105-8033027-0,Justin Johnson,Male,2004-01-08,"Sindh, Sukkur, 01807 Louis Place",2020-04-16,Active,BEN-002816,Male,2004-01-08,False,2020-04-16,False,False,False,False,,False
BEN-002817,Sandra Vasquez,William Johnson,Female,22/07/1969,36108-6759555-1,0320-0572256,Divorced,9,25000.0,683 Odom Cliff Suite 930,Gujranwala,Punjab,PK8036397536773553,Elderly Pension Program,2022-09-02,In-Person Center,Suspended,Female,Suspended,1969-07-22,False,2022-09-02,False,25000.0,False,False,False,False,,36108-6759555-1,  Sandra Vasquez,Female,1969-07-22,"683 Odom Cliff Suite 930, Gujranwala",2017-07-14,Active,BEN-002817,Female,1969-07-22,False,2017-07-14,False,False,False,False,,False
